"","DR","CRIMETYPE.1","CRIMETYPE.2","CRIMETYPE.3","CRIMETYPE.4","CRIMETYPE.5","CRIMETYPE.6"
"17631",112109999,AGG,AGG,AGG,AGG,AGG,AGG
"17632",130716844,AGG,AGG,AGG,AGG,AGG,AGG
"17633",100413973,AGG,AGG,AGG,AGG,AGG,AGG
"17634",100910329,AGG,AGG,AGG,AGG,0,AGG
"17635", 90519557,AGG,AGG,AGG,AGG,AGG,AGG
"17636",140511773,AGG,AGG,AGG,AGG,AGG,AGG
"17637",121210418,AGG,AGG,AGG,0,AGG,0
"17638",111429524,AGG,AGG,AGG,AGG,AGG,AGG
"17639",100310246,AGG,AGG,AGG,AGG,AGG,AGG
"17640",131107368,AGG,AGG,AGG,AGG,AGG,AGG
"17641",100814711,AGG,AGG,AGG,AGG,AGG,AGG
"17642",101427710,AGG,AGG,AGG,AGG,AGG,AGG
"17643",111520056,AGG,AGG,AGG,AGG,AGG,AGG
"17644",130919427,AGG,AGG,AGG,AGG,AGG,AGG
"17645",110319438,AGG,AGG,AGG,AGG,AGG,0
"17646",110321700,AGG,AGG,AGG,AGG,AGG,AGG
"17647",130325145,AGG,AGG,AGG,AGG,AGG,0
"17648", 90718967,AGG,AGG,AGG,AGG,AGG,AGG
"17649", 91916018,AGG,0,0,AGG,AGG,AGG
"17650",120509839,AGG,AGG,AGG,0,AGG,AGG
"17651",110113922,AGG,AGG,AGG,AGG,AGG,AGG
"17652",100919775,AGG,AGG,AGG,AGG,AGG,AGG
"17653",120818388,AGG,AGG,AGG,AGG,AGG,AGG
"17654",130116361,AGG,AGG,AGG,AGG,AGG,AGG
"17655",110104254,AGG,AGG,AGG,AGG,AGG,AGG
"17656",140200612,AGG,AGG,AGG,AGG,AGG,AGG
"17657",130918125,AGG,AGG,AGG,AGG,AGG,AGG
"17658",141005207,AGG,AGG,AGG,AGG,0,AGG
"17659",111119535,AGG,0,AGG,AGG,AGG,AGG
"17660",100319671,AGG,AGG,AGG,AGG,AGG,AGG
"17661",121514579,AGG,AGG,AGG,AGG,AGG,AGG
"17662",140510453,AGG,AGG,AGG,AGG,AGG,0
"17663",110718521,AGG,AGG,AGG,AGG,AGG,AGG
"17664",111020214,0,AGG,AGG,AGG,AGG,AGG
"17665", 91711332,AGG,AGG,AGG,AGG,AGG,AGG
"17666",101406314,AGG,AGG,AGG,AGG,0,0
"17667",111316870,AGG,0,AGG,0,AGG,0
"17668",100323793,AGG,AGG,AGG,AGG,AGG,AGG
"17669",101225361,AGG,AGG,AGG,AGG,AGG,AGG
"17670", 91311976,AGG,AGG,AGG,AGG,AGG,AGG
"17671",121819498,AGG,AGG,AGG,AGG,AGG,AGG
"17672",132106003,AGG,AGG,AGG,AGG,AGG,AGG
"17673",120607679,AGG,AGG,AGG,AGG,AGG,AGG
"17674", 91417897,AGG,AGG,AGG,AGG,AGG,AGG
"17675", 90113172,AGG,AGG,AGG,AGG,AGG,AGG
"17676",112115233,AGG,AGG,AGG,AGG,AGG,AGG
"17677", 90513349,AGG,AGG,AGG,AGG,AGG,AGG
"17678", 91316882,AGG,AGG,AGG,AGG,AGG,AGG
"17679",111914069,AGG,AGG,AGG,AGG,AGG,AGG
"17680",111413790,0,AGG,AGG,AGG,AGG,AGG
"17681",101416959,AGG,AGG,AGG,AGG,AGG,AGG
"17682",101315183,AGG,AGG,0,AGG,AGG,AGG
"17683",121209702,AGG,AGG,AGG,AGG,AGG,AGG
"17684", 91604094,AGG,AGG,AGG,AGG,AGG,AGG
"17685",130709792,AGG,AGG,AGG,AGG,AGG,AGG
"17686",101621696,AGG,AGG,AGG,AGG,AGG,AGG
"17687",101314497,AGG,AGG,AGG,AGG,AGG,AGG
"17688", 90212746,AGG,AGG,AGG,AGG,AGG,AGG
"17689",102118800,AGG,AGG,AGG,AGG,AGG,AGG
"17690",111700533,AGG,AGG,AGG,AGG,AGG,0
"17691",121006440,AGG,AGG,AGG,AGG,AGG,AGG
"17692",140911016,AGG,AGG,AGG,AGG,AGG,AGG
"17693", 91517751,AGG,AGG,AGG,AGG,AGG,AGG
"17694",101706128,AGG,AGG,AGG,AGG,0,AGG
"17695",111210346,AGG,AGG,AGG,AGG,AGG,AGG
"17696",131720223,AGG,AGG,AGG,AGG,AGG,AGG
"17697",110316130,0,0,AGG,AGG,AGG,AGG
"17698",141606091,AGG,AGG,AGG,AGG,AGG,AGG
"17699", 91523047,AGG,AGG,AGG,AGG,AGG,AGG
"17700",130416878,AGG,AGG,AGG,AGG,AGG,AGG
"17701",100324885,AGG,AGG,AGG,AGG,AGG,AGG
"17702",140610461,AGG,AGG,AGG,AGG,AGG,AGG
"17703",121909862,AGG,AGG,0,AGG,0,AGG
"17704",120811500,AGG,AGG,AGG,AGG,AGG,AGG
"17705",130712872,AGG,AGG,AGG,AGG,AGG,AGG
"17706", 91819214,AGG,AGG,AGG,AGG,AGG,AGG
"17707",101918118,AGG,AGG,AGG,AGG,AGG,0
"17708",110209766,AGG,AGG,AGG,AGG,AGG,AGG
"17709",111520156,AGG,AGG,AGG,AGG,AGG,AGG
"17710", 90314290,AGG,AGG,AGG,AGG,AGG,AGG
"17711",100105972,AGG,AGG,AGG,AGG,AGG,AGG
"17712", 91819295,AGG,AGG,AGG,AGG,AGG,AGG
"17713",110120253,AGG,AGG,AGG,AGG,AGG,AGG
"17714", 91112189,AGG,AGG,AGG,AGG,AGG,AGG
"17715",100800679,AGG,AGG,AGG,AGG,AGG,AGG
"17716",120318929,AGG,AGG,AGG,AGG,AGG,AGG
"17717", 92013245,AGG,0,AGG,AGG,AGG,AGG
"17718",120520320,AGG,AGG,AGG,AGG,AGG,AGG
"17719",130806066,AGG,AGG,AGG,AGG,0,0
"17720",101813164,AGG,AGG,AGG,AGG,AGG,AGG
"17721",100308743,0,AGG,AGG,AGG,AGG,AGG
"17722", 90604350,AGG,AGG,AGG,AGG,AGG,AGG
"17723",121216846,AGG,AGG,AGG,AGG,AGG,AGG
"17724", 90331873,AGG,0,0,AGG,AGG,AGG
"17725",111912221,AGG,AGG,AGG,AGG,AGG,AGG
"17726",111006896,AGG,AGG,AGG,AGG,0,0
"17727",121206827,AGG,AGG,AGG,AGG,AGG,0
"17728",100219600,AGG,AGG,AGG,AGG,AGG,AGG
"17729",131514973,AGG,AGG,AGG,AGG,AGG,0
"17730",130508620,AGG,0,AGG,AGG,AGG,AGG
"17731",101808079,AGG,AGG,AGG,AGG,AGG,AGG
"17732", 91720263,AGG,AGG,AGG,AGG,AGG,AGG
"17733",100210546,AGG,AGG,AGG,AGG,AGG,AGG
"17734", 91601396,AGG,AGG,AGG,AGG,AGG,AGG
"17735",130622615,AGG,AGG,AGG,AGG,AGG,AGG
"17736",140312380,AGG,AGG,AGG,AGG,AGG,AGG
"17737",120817096,AGG,AGG,AGG,AGG,AGG,AGG
"17738", 90315270,0,AGG,AGG,AGG,AGG,0
"17739", 91418551,AGG,AGG,AGG,AGG,AGG,AGG
"17740",101120870,AGG,AGG,AGG,AGG,AGG,AGG
"17741",140905042,AGG,AGG,AGG,AGG,AGG,AGG
"17742",100500660,AGG,AGG,0,0,AGG,AGG
"17743", 90415409,AGG,AGG,AGG,AGG,AGG,AGG
"17744",100306115,0,AGG,AGG,AGG,AGG,AGG
"17745", 90500751,AGG,AGG,AGG,AGG,AGG,AGG
"17746",111820815,AGG,AGG,AGG,AGG,AGG,AGG
"17747",140800775,AGG,AGG,AGG,AGG,AGG,AGG
"17748",110629444,AGG,AGG,AGG,AGG,AGG,AGG
"17749",101211706,0,AGG,AGG,AGG,AGG,0
"17750",121305797,AGG,AGG,AGG,AGG,AGG,AGG
"17751",101425122,AGG,AGG,AGG,AGG,AGG,AGG
"17752", 91411997,AGG,AGG,AGG,AGG,AGG,AGG
"17753",120312883,AGG,AGG,AGG,AGG,AGG,AGG
"17754",101701434,AGG,AGG,AGG,AGG,AGG,AGG
"17755",100410615,AGG,AGG,AGG,AGG,AGG,AGG
"17756",120605534,AGG,AGG,0,AGG,AGG,AGG
"17757",101417179,AGG,0,0,AGG,AGG,AGG
"17758",131711110,AGG,AGG,AGG,AGG,AGG,AGG
"17759",111720505,AGG,AGG,AGG,AGG,0,0
"17760", 91914911,AGG,AGG,AGG,AGG,AGG,AGG
"17761",141610727,AGG,AGG,AGG,AGG,AGG,AGG
"17762",101525213,AGG,AGG,AGG,AGG,AGG,AGG
"17763",131313873,AGG,AGG,AGG,AGG,AGG,AGG
"17764", 91012414,AGG,AGG,AGG,AGG,AGG,AGG
"17765",131705380,AGG,AGG,AGG,AGG,AGG,AGG
"17766",100410909,AGG,AGG,AGG,AGG,AGG,0
"17767",100718782,AGG,0,AGG,AGG,AGG,AGG
"17768", 92007339,AGG,AGG,AGG,AGG,AGG,AGG
"17769", 91223483,0,AGG,AGG,AGG,0,AGG
"17770",120907541,AGG,AGG,AGG,AGG,AGG,AGG
"17771",121921404,AGG,0,AGG,AGG,0,AGG
"17772", 91312869,AGG,AGG,AGG,AGG,AGG,AGG
"17773",100401587,AGG,AGG,AGG,AGG,AGG,AGG
"17774",121311600,AGG,AGG,AGG,AGG,AGG,AGG
"17775", 90520672,AGG,AGG,AGG,AGG,AGG,AGG
"17776",102019895,AGG,AGG,AGG,AGG,0,AGG
"17777", 90716077,AGG,AGG,AGG,AGG,0,AGG
"17778",141910533,AGG,AGG,AGG,AGG,AGG,AGG
"17779",131807142,AGG,AGG,AGG,AGG,AGG,AGG
"17780",110612158,AGG,AGG,AGG,AGG,0,0
"17781", 91812800,AGG,AGG,0,AGG,AGG,AGG
"17782",100915377,AGG,AGG,AGG,AGG,AGG,AGG
"17783",141610155,AGG,AGG,AGG,AGG,AGG,AGG
"17784",100604356,AGG,AGG,AGG,AGG,AGG,AGG
"17785", 92111185,AGG,AGG,AGG,AGG,AGG,AGG
"17786",111427961,AGG,AGG,AGG,AGG,AGG,AGG
"17787", 90812512,AGG,AGG,AGG,AGG,AGG,AGG
"17788",131523528,AGG,AGG,AGG,AGG,AGG,AGG
"17789",111319268,AGG,AGG,AGG,AGG,AGG,AGG
"17790",120520007,AGG,AGG,AGG,AGG,0,AGG
"17791", 90901255,AGG,AGG,AGG,AGG,AGG,AGG
"17792", 91919331,AGG,AGG,AGG,AGG,AGG,AGG
"17793",120500953,AGG,AGG,AGG,AGG,AGG,AGG
"17794", 91219033,AGG,AGG,AGG,AGG,AGG,AGG
"17795",141207196,AGG,AGG,AGG,AGG,AGG,AGG
"17796",110320284,AGG,AGG,AGG,AGG,AGG,AGG
"17797", 90522676,AGG,AGG,AGG,AGG,AGG,AGG
"17798",122009337,0,AGG,AGG,AGG,0,AGG
"17799",121207414,AGG,0,0,AGG,AGG,AGG
"17800", 91113857,AGG,AGG,AGG,AGG,AGG,AGG
"17801",141513744,AGG,AGG,AGG,AGG,AGG,AGG
"17802",141700612,AGG,AGG,AGG,0,AGG,0
"17803", 91316651,AGG,AGG,AGG,AGG,AGG,0
"17804",111924328,AGG,AGG,AGG,AGG,AGG,0
"17805",131220384,AGG,AGG,AGG,AGG,AGG,0
"17806",131419848,AGG,AGG,AGG,AGG,AGG,AGG
"17807", 91216247,AGG,AGG,AGG,AGG,AGG,AGG
"17808", 91018274,AGG,AGG,AGG,AGG,AGG,AGG
"17809",131710193,0,AGG,AGG,AGG,AGG,AGG
"17810", 92113462,AGG,AGG,AGG,AGG,AGG,AGG
"17811", 90301067,AGG,0,0,0,AGG,0
"17812",120323869,AGG,AGG,AGG,AGG,AGG,AGG
"17813",100521280,AGG,AGG,0,AGG,AGG,AGG
"17814",120624784,AGG,AGG,AGG,AGG,AGG,AGG
"17815", 91022280,AGG,AGG,AGG,AGG,AGG,AGG
"17816",141610180,AGG,AGG,AGG,AGG,AGG,AGG
"17817",131815673,AGG,AGG,AGG,AGG,AGG,AGG
"17818", 90906338,AGG,AGG,AGG,AGG,AGG,AGG
"17819",111428221,AGG,AGG,AGG,AGG,AGG,AGG
"17820",102104608,AGG,AGG,AGG,AGG,AGG,AGG
"17821",131618050,AGG,AGG,AGG,AGG,AGG,AGG
"17822",121905152,AGG,AGG,0,AGG,AGG,0
"17823",110413180,AGG,AGG,AGG,AGG,AGG,AGG
"17824",132109733,AGG,AGG,AGG,AGG,AGG,AGG
"17825", 92027865,AGG,AGG,AGG,AGG,AGG,AGG
"17826",111019571,0,AGG,AGG,AGG,AGG,AGG
"17827",101314688,AGG,AGG,AGG,AGG,AGG,AGG
"17828",102111685,AGG,AGG,AGG,AGG,0,AGG
"17829",131206579,AGG,AGG,AGG,AGG,AGG,AGG
"17830",111617310,AGG,AGG,AGG,AGG,AGG,AGG
"17831",121300833,AGG,AGG,AGG,AGG,AGG,AGG
"17832",111427687,AGG,AGG,AGG,AGG,AGG,AGG
"17833",142011652,0,0,AGG,AGG,0,AGG
"17834",100915300,AGG,AGG,AGG,AGG,AGG,AGG
"17835",130918944,AGG,AGG,AGG,AGG,AGG,AGG
"17836",111819645,AGG,AGG,AGG,AGG,AGG,AGG
"17837", 91506926,AGG,AGG,AGG,AGG,AGG,0
"17838",121708091,AGG,AGG,AGG,AGG,AGG,AGG
"17839", 91305830,AGG,AGG,AGG,AGG,AGG,AGG
"17840", 92006714,AGG,AGG,AGG,AGG,AGG,AGG
"17841",131308159,AGG,AGG,AGG,AGG,AGG,AGG
"17842",131504043,AGG,AGG,AGG,AGG,AGG,AGG
"17843",131404730,AGG,AGG,AGG,AGG,AGG,AGG
"17844",140313074,AGG,AGG,AGG,AGG,AGG,AGG
"17845",141313882,AGG,AGG,AGG,AGG,AGG,AGG
"17846",100220061,AGG,AGG,AGG,AGG,AGG,AGG
"17847",110312452,AGG,AGG,AGG,AGG,AGG,AGG
"17848",141915668,AGG,0,AGG,AGG,AGG,AGG
"17849", 90704559,AGG,AGG,AGG,AGG,AGG,AGG
"17850",120608216,AGG,AGG,AGG,AGG,AGG,AGG
"17851",121606853,AGG,AGG,AGG,AGG,AGG,AGG
"17852",122006717,AGG,AGG,AGG,0,AGG,AGG
"17853",100219735,AGG,0,AGG,0,AGG,AGG
"17854", 90418501,AGG,AGG,AGG,AGG,AGG,AGG
"17855",141408210,AGG,AGG,AGG,AGG,AGG,AGG
"17856",111520945,AGG,AGG,AGG,AGG,0,0
"17857",120404588,AGG,AGG,AGG,AGG,AGG,AGG
"17858",110614468,AGG,AGG,AGG,AGG,AGG,0
"17859",110818567,AGG,AGG,AGG,AGG,AGG,AGG
"17860",141110831,AGG,AGG,AGG,AGG,AGG,AGG
"17861",111518286,0,AGG,AGG,0,AGG,AGG
"17862",130315486,AGG,AGG,AGG,AGG,AGG,AGG
"17863",121116486,AGG,AGG,AGG,AGG,AGG,AGG
"17864",101715969,AGG,AGG,AGG,AGG,AGG,AGG
"17865", 92118788,AGG,AGG,AGG,AGG,AGG,AGG
"17866",100206007,AGG,AGG,AGG,AGG,AGG,AGG
"17867",142111443,AGG,AGG,AGG,AGG,AGG,AGG
"17868",140907773,AGG,AGG,AGG,AGG,AGG,AGG
"17869", 90322655,AGG,AGG,AGG,AGG,AGG,AGG
"17870",101416856,AGG,AGG,AGG,AGG,AGG,AGG
"17871",111910411,AGG,AGG,AGG,AGG,AGG,AGG
"17872", 90710127,AGG,AGG,AGG,AGG,AGG,AGG
"17873",112107968,AGG,AGG,AGG,AGG,AGG,AGG
"17874",140207794,AGG,AGG,AGG,AGG,AGG,AGG
"17875",101421066,AGG,AGG,AGG,AGG,AGG,AGG
"17876",101114328,AGG,AGG,AGG,AGG,AGG,AGG
"17877", 90918333,AGG,AGG,AGG,AGG,AGG,AGG
"17878",122120211,AGG,AGG,AGG,AGG,AGG,AGG
"17879",121522521,AGG,0,0,AGG,AGG,AGG
"17880",101907287,AGG,AGG,AGG,0,AGG,AGG
"17881",101927155,AGG,AGG,AGG,AGG,AGG,AGG
"17882",102012867,AGG,AGG,0,AGG,AGG,AGG
"17883",100219472,AGG,AGG,AGG,AGG,0,0
"17884",111204991,AGG,AGG,AGG,AGG,AGG,AGG
"17885",111800752,AGG,AGG,AGG,AGG,AGG,AGG
"17886",111507551,AGG,AGG,0,AGG,AGG,AGG
"17887",140611674,AGG,AGG,AGG,AGG,AGG,AGG
"17888",121921762,AGG,AGG,AGG,AGG,AGG,AGG
"17889",111117625,AGG,AGG,AGG,AGG,0,AGG
"17890",101122166,AGG,AGG,AGG,AGG,AGG,AGG
"17891",121616376,AGG,AGG,AGG,AGG,AGG,AGG
"17892",101807697,AGG,AGG,0,AGG,AGG,AGG
"17893",130714222,AGG,AGG,AGG,AGG,AGG,AGG
"17894",110801481,AGG,AGG,AGG,AGG,AGG,AGG
"17895",131509369,0,AGG,AGG,AGG,0,AGG
"17896",111509290,AGG,AGG,AGG,AGG,AGG,AGG
"17897",110409830,AGG,AGG,AGG,AGG,AGG,AGG
"17898",101910836,AGG,0,AGG,AGG,0,AGG
"17899",120204431,AGG,AGG,AGG,AGG,AGG,AGG
"17900",111121917,AGG,AGG,AGG,AGG,0,0
"17901",130509193,AGG,AGG,AGG,AGG,AGG,AGG
"17902", 90807014,AGG,AGG,AGG,AGG,AGG,AGG
"17903", 90308768,AGG,AGG,AGG,AGG,AGG,AGG
"17904",121115176,AGG,0,AGG,AGG,AGG,AGG
"17905", 90706932,AGG,AGG,AGG,AGG,AGG,AGG
"17906",100905590,AGG,AGG,AGG,AGG,AGG,AGG
"17907",131922806,AGG,AGG,AGG,AGG,0,AGG
"17908",130709661,AGG,AGG,AGG,AGG,AGG,AGG
"17909", 91617729,AGG,AGG,AGG,AGG,AGG,AGG
"17910", 91408796,AGG,AGG,AGG,AGG,AGG,AGG
"17911",141204343,AGG,AGG,AGG,AGG,AGG,AGG
"17912",101414958,0,AGG,AGG,AGG,AGG,AGG
"17913",100906012,0,AGG,AGG,AGG,AGG,AGG
"17914",110307678,AGG,AGG,AGG,AGG,AGG,AGG
"17915",111426198,AGG,AGG,AGG,AGG,AGG,AGG
"17916",110405907,AGG,AGG,AGG,AGG,AGG,AGG
"17917",101018679,AGG,AGG,AGG,AGG,AGG,AGG
"17918",100214184,AGG,AGG,0,AGG,AGG,AGG
"17919",111811943,AGG,0,AGG,AGG,AGG,AGG
"17920",130914676,0,AGG,AGG,AGG,AGG,AGG
"17921", 91722740,AGG,AGG,AGG,AGG,0,0
"17922",121115639,AGG,AGG,AGG,AGG,AGG,AGG
"17923",101400723,0,AGG,AGG,AGG,AGG,AGG
"17924",101312029,AGG,AGG,AGG,AGG,AGG,AGG
"17925",100510667,AGG,AGG,0,AGG,AGG,AGG
"17926",100708728,AGG,AGG,AGG,AGG,AGG,AGG
"17927",140104093,AGG,AGG,AGG,AGG,AGG,AGG
"17928", 90821923,AGG,AGG,AGG,AGG,AGG,AGG
"17929",130718535,0,AGG,AGG,AGG,AGG,AGG
"17930", 91715687,0,AGG,AGG,AGG,0,AGG
"17931",101104449,0,AGG,AGG,AGG,0,AGG
"17932",101708344,AGG,AGG,AGG,AGG,AGG,AGG
"17933",131220540,AGG,AGG,AGG,AGG,AGG,AGG
"17934",131716768,AGG,AGG,AGG,AGG,AGG,AGG
"17935", 91109555,AGG,AGG,AGG,AGG,AGG,AGG
"17936", 92117019,AGG,AGG,AGG,AGG,AGG,AGG
"17937",111708500,AGG,AGG,AGG,0,AGG,AGG
"17938",111225922,AGG,AGG,AGG,AGG,AGG,AGG
"17939",101704092,AGG,AGG,AGG,AGG,AGG,AGG
"17940", 90607603,AGG,AGG,AGG,AGG,AGG,AGG
"17941",131919937,AGG,AGG,AGG,AGG,AGG,AGG
"17942",140404633,AGG,AGG,AGG,AGG,AGG,AGG
"17943",141304356,AGG,AGG,0,AGG,AGG,AGG
"17944",111316186,AGG,AGG,AGG,AGG,AGG,AGG
"17945",120514870,AGG,AGG,AGG,AGG,0,AGG
"17946",120416862,AGG,AGG,AGG,AGG,AGG,AGG
"17947", 90515885,AGG,AGG,AGG,AGG,AGG,AGG
"17948",101118507,AGG,AGG,AGG,AGG,AGG,AGG
"17949",141812404,AGG,AGG,AGG,AGG,AGG,AGG
"17950",121904025,AGG,AGG,AGG,0,AGG,0
"17951",100716583,AGG,AGG,AGG,AGG,AGG,AGG
"17952", 90331842,AGG,AGG,AGG,AGG,AGG,AGG
"17953",111706437,AGG,AGG,AGG,AGG,AGG,0
"17954",101412129,AGG,AGG,AGG,AGG,AGG,AGG
"17955", 90318476,AGG,AGG,0,AGG,AGG,0
"17956",100407858,0,AGG,AGG,AGG,AGG,0
"17957",131100727,AGG,AGG,AGG,AGG,AGG,AGG
"17958",130813786,AGG,AGG,AGG,AGG,AGG,AGG
"17959",110509978,AGG,AGG,AGG,AGG,AGG,AGG
"17960", 91508577,AGG,AGG,AGG,AGG,AGG,AGG
"17961", 91622953,AGG,AGG,AGG,AGG,AGG,AGG
"17962",131918440,AGG,AGG,AGG,AGG,AGG,AGG
"17963",130716110,AGG,AGG,AGG,AGG,0,AGG
"17964", 90613559,AGG,AGG,AGG,AGG,0,0
"17965",132116716,AGG,AGG,AGG,AGG,0,AGG
"17966",122120335,AGG,AGG,AGG,AGG,AGG,AGG
"17967",130507208,AGG,AGG,AGG,AGG,AGG,AGG
"17968",141911459,AGG,AGG,AGG,AGG,AGG,AGG
"17969",110300696,AGG,AGG,AGG,AGG,AGG,AGG
"17970",100327446,AGG,AGG,AGG,AGG,0,AGG
"17971",112021024,AGG,AGG,0,AGG,AGG,AGG
"17972",110810192,AGG,AGG,AGG,AGG,AGG,AGG
"17973",111227489,0,0,0,AGG,0,AGG
"17974",140408597,0,AGG,AGG,AGG,AGG,0
"17975", 92015878,AGG,AGG,AGG,AGG,0,AGG
"17976", 92014679,AGG,AGG,AGG,AGG,AGG,AGG
"17977",141707313,AGG,AGG,AGG,AGG,AGG,AGG
"17978",131720190,AGG,AGG,AGG,AGG,AGG,AGG
"17979",100705037,AGG,AGG,AGG,AGG,AGG,AGG
"17980",130325358,AGG,AGG,AGG,AGG,AGG,AGG
"17981",110616410,AGG,AGG,AGG,AGG,AGG,AGG
"17982",100612021,0,0,AGG,AGG,AGG,AGG
"17983",101819896,AGG,AGG,AGG,AGG,AGG,AGG
"17984",120412744,AGG,AGG,AGG,AGG,AGG,AGG
"17985", 90215584,AGG,AGG,AGG,AGG,0,AGG
"17986",141907036,AGG,AGG,0,AGG,AGG,AGG
"17987",120605601,AGG,AGG,AGG,AGG,0,AGG
"17988",141708869,AGG,AGG,AGG,AGG,AGG,AGG
"17989",120414595,AGG,AGG,AGG,0,AGG,AGG
"17990",120407511,AGG,AGG,AGG,AGG,AGG,AGG
"17991", 91823201,AGG,AGG,AGG,AGG,AGG,AGG
"17992", 92118429,AGG,AGG,AGG,AGG,AGG,AGG
"17993",111504295,AGG,AGG,AGG,AGG,AGG,AGG
"17994",130613829,AGG,AGG,AGG,AGG,AGG,AGG
"17995",111907797,AGG,AGG,0,0,AGG,0
"17996",132108989,AGG,AGG,AGG,AGG,AGG,AGG
"17997",121715399,AGG,AGG,AGG,AGG,AGG,AGG
"17998",131520763,0,0,AGG,AGG,0,AGG
"17999",120626341,AGG,AGG,AGG,AGG,0,AGG
"18000",141609165,AGG,AGG,AGG,AGG,AGG,0
"18001",110209254,AGG,AGG,AGG,AGG,AGG,AGG
"18002",131717539,AGG,AGG,AGG,AGG,AGG,AGG
"18003", 90320708,AGG,AGG,AGG,AGG,AGG,AGG
"18004",100808733,AGG,AGG,AGG,AGG,AGG,AGG
"18005",101325622,AGG,AGG,AGG,AGG,AGG,AGG
"18006",100111951,AGG,AGG,AGG,AGG,AGG,AGG
"18007",132009399,AGG,AGG,AGG,AGG,AGG,AGG
"18008", 90115278,AGG,AGG,AGG,AGG,AGG,AGG
"18009", 91425679,AGG,AGG,AGG,AGG,0,0
"18010",132116044,AGG,AGG,AGG,AGG,AGG,AGG
"18011",100305487,AGG,AGG,AGG,AGG,AGG,AGG
"18012",111823798,AGG,AGG,AGG,AGG,AGG,AGG
"18013",110701099,AGG,AGG,AGG,AGG,AGG,0
"18014",101016957,AGG,AGG,AGG,AGG,AGG,AGG
"18015", 91600975,AGG,AGG,AGG,AGG,AGG,AGG
"18016",100913052,AGG,AGG,AGG,AGG,0,0
"18017",131807081,AGG,AGG,AGG,AGG,AGG,AGG
"18018",131710587,AGG,AGG,AGG,AGG,AGG,AGG
"18019",101511573,AGG,AGG,AGG,AGG,AGG,AGG
"18020",111518476,AGG,AGG,AGG,AGG,AGG,AGG
"18021", 91020877,AGG,0,0,AGG,AGG,AGG
"18022",110922251,AGG,AGG,AGG,AGG,AGG,AGG
"18023",120501077,AGG,AGG,AGG,AGG,AGG,AGG
"18024",132116402,AGG,AGG,AGG,AGG,AGG,AGG
"18025", 91230878,AGG,AGG,AGG,0,AGG,AGG
"18026",122114721,AGG,AGG,AGG,AGG,AGG,AGG
"18027",100418676,AGG,AGG,AGG,AGG,AGG,AGG
"18028",121921763,AGG,AGG,AGG,AGG,AGG,AGG
"18029",120109847,AGG,AGG,AGG,AGG,AGG,AGG
"18030",121117591,AGG,AGG,AGG,AGG,AGG,AGG
"18031", 91327408,AGG,AGG,AGG,AGG,AGG,AGG
"18032",110627237,AGG,AGG,AGG,AGG,AGG,AGG
"18033",110216353,AGG,AGG,AGG,AGG,AGG,AGG
"18034",140810319,AGG,AGG,AGG,AGG,AGG,AGG
"18035",140115799,AGG,AGG,AGG,AGG,AGG,AGG
"18036",141711071,0,AGG,AGG,AGG,AGG,AGG
"18037",120320459,AGG,AGG,AGG,AGG,AGG,AGG
"18038",111513050,AGG,AGG,AGG,AGG,AGG,AGG
"18039", 92124088,AGG,AGG,AGG,AGG,AGG,AGG
"18040",101122007,AGG,AGG,AGG,AGG,AGG,AGG
"18041", 92010579,AGG,AGG,AGG,AGG,AGG,AGG
"18042",120718027,0,AGG,AGG,AGG,AGG,AGG
"18043", 90708015,AGG,0,AGG,AGG,0,AGG
"18044",130717786,0,AGG,AGG,AGG,0,AGG
"18045",131412800,AGG,AGG,AGG,AGG,AGG,AGG
"18046",132104133,AGG,AGG,AGG,AGG,AGG,AGG
"18047", 90223079,AGG,AGG,AGG,AGG,AGG,AGG
"18048",110911417,AGG,AGG,AGG,AGG,AGG,AGG
"18049",131604307,AGG,AGG,AGG,AGG,AGG,AGG
"18050",101604061,AGG,AGG,AGG,AGG,AGG,AGG
"18051",120415132,AGG,AGG,AGG,AGG,AGG,AGG
"18052",111518077,AGG,AGG,AGG,AGG,AGG,AGG
"18053",121310432,AGG,AGG,AGG,AGG,AGG,AGG
"18054",131412932,AGG,AGG,AGG,0,AGG,AGG
"18055", 90318691,AGG,AGG,AGG,AGG,AGG,AGG
"18056",101517916,AGG,AGG,AGG,AGG,AGG,AGG
"18057",131809119,AGG,AGG,AGG,AGG,AGG,AGG
"18058",100710663,0,AGG,AGG,AGG,0,0
"18059",110309954,AGG,AGG,AGG,AGG,AGG,AGG
"18060", 90419140,AGG,AGG,AGG,AGG,AGG,AGG
"18061",130915716,AGG,AGG,AGG,AGG,AGG,AGG
"18062",111433605,AGG,AGG,AGG,AGG,AGG,AGG
"18063",112010941,AGG,AGG,AGG,AGG,AGG,AGG
"18064",101606380,AGG,AGG,AGG,AGG,AGG,AGG
"18065", 91521965,AGG,AGG,AGG,AGG,AGG,AGG
"18066",120110564,AGG,AGG,AGG,AGG,AGG,AGG
"18067",111606888,AGG,AGG,AGG,AGG,AGG,AGG
"18068",130718128,AGG,AGG,AGG,AGG,AGG,AGG
"18069",101311627,AGG,0,AGG,AGG,AGG,AGG
"18070", 90312683,AGG,AGG,AGG,AGG,AGG,AGG
"18071",120405062,AGG,AGG,AGG,AGG,AGG,AGG
"18072",131308638,AGG,AGG,AGG,AGG,AGG,0
"18073", 90705931,AGG,AGG,AGG,0,AGG,AGG
